;predicate;formula;frequency;closest_solution;solution_distance
424;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one User)|((ref1 in (ref0 . (User <: suggested))) => ((ref0 !in (ref0 . (User <: suggested))) && (ref1 !in (ref0 . (User <: follows))) && (ref1 !in Influencer) && (ref1 in (ref2 . (User <: follows))) && (ref2 in (ref0 . (User <: follows))))));3;(all ref0:(one User),ref1:(one User)|((some ref2:(one User)|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in (ref2 . (User <: follows))) && (ref2 in (ref0 . (User <: follows))))) <=> (ref1 in (ref0 . (User <: suggested)))));27
425;this/inv2;(all ref0:(one User),ref1:(one User)|(((ref0 . (User <: follows)) = ref1) => (ref0 != ref1)));3;(all ref0:(one User),ref1:(one User)|((ref1 in (ref0 . (User <: follows))) => (ref0 != ref1)));8
426;this/inv3;(all ref0:(one Photo),ref1:(one User),ref2:(one User)|(((ref0 != Ad) && (ref0 in (ref1 . (User <: sees)))) => ((ref0 in (ref2 . (User <: posts))) && (ref2 in (ref1 . (User <: follows))))));3;(all ref0:(one Photo),ref1:(one User)|(((ref0 !in Ad) && (ref0 in (ref1 . (User <: sees)))) => (some ref2:(one User)|((ref0 in (ref2 . (User <: posts))) && (ref2 in (ref1 . (User <: follows)))))));8
427;this/inv1;((one ((User <: posts) . Photo)) && (Photo in (User . (User <: posts))));3;((all ref0:(one Photo)|(one ((User <: posts) . ref0))) && (Photo in (User . (User <: posts))));3
428;this/inv1;(all ref0:(one Photo)|(lone (ref0 . (User <: posts))));3;(all ref0:(one Photo)|(one (ref0 . (~ (User <: posts)))));5
429;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one User)|((ref2 in (ref0 . (User <: suggested))) => ((ref0 !in (ref2 . (User <: follows))) && (ref1 in (ref0 . (User <: follows))) && (ref2 !in (ref0 . (User <: follows))) && (ref2 in (ref1 . (User <: follows))))));3;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));25
430;this/inv3;((all ref0:(one Photo),ref1:(one User),ref2:(one User)|(((ref0 in Ad) && ((ref1 -> ref2) !in (User <: follows)) && ((ref2 -> ref0) in (User <: posts))) => ((ref1 -> ref0) !in (User <: sees)))) && (all ref3:(one Ad),ref4:(one User)|((ref4 -> ref3) in (User <: sees))));3;(all ref0:(one Photo),ref1:(one User)|((some ref2:(one User)|(((ref1 -> ref2) in (User <: follows)) && ((ref2 -> ref0) in (User <: posts)))) || (((ref1 -> ref0) in (User <: sees)) => (ref0 in Ad))));25
431;this/inv7;(all ref0:(one User),ref1:(one User)|((ref1 in (ref0 . (User <: suggested))) => (ref1 !in (ref0 . (User <: follows)))));3;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));12
432;this/inv7;(all ref0:(one User),ref1:(one User)|((ref0 in (ref1 . (User <: suggested))) => ((ref0 != ref1) && (ref0 !in (ref1 . (User <: follows))) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows))) && (ref1 !in (ref0 . (User <: follows))))));3;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 !in (ref1 . (User <: follows))) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows)))) <=> (ref0 in (ref1 . (User <: suggested)))));21
433;this/inv7;((all ref0:(one User)|(ref0 !in (ref0 . (User <: suggested)))) && (all ref1:(one User),ref2:(one User)|((ref2 in (ref1 . (User <: follows))) => (ref2 !in (ref1 . (User <: suggested))))) && (all ref3:(one User),ref4:(one User),ref5:(one User)|(((ref4 in (ref3 . (User <: follows))) && (ref5 in (ref4 . (User <: follows)))) => (ref5 in (ref3 . (User <: suggested))))));3;((all ref0:(one User)|(ref0 !in (ref0 . (User <: suggested)))) && (all ref1:(one User)|(((((ref1 . (User <: follows)) . (User <: follows)) - (ref1 . (User <: follows))) - ref1) = (ref1 . (User <: suggested)))));35
434;this/inv8;(all ref0:(one Ad),ref1:(one User)|(((ref1 -> Ad) in (User <: sees)) => (some ref2:(one User)|((((ref1 -> ref2) in (User <: follows)) || ((ref1 -> ref2) in (User <: suggested))) && ((ref2 -> ref0) in (User <: posts))))));3;(all ref0:(one Ad),ref1:(one User)|(((ref1 -> ref0) in (User <: sees)) => (one ref2:(one User)|((((ref1 -> ref2) in (User <: follows)) || ((ref1 -> ref2) in (User <: suggested))) && ((ref2 -> ref0) in (User <: posts))))));8
435;this/inv1;(all ref0:(one Photo),ref1:(one User),ref2:(one User)|(((ref0 in (ref1 . (User <: posts))) && (ref0 in (ref2 . (User <: posts))) && (ref0 in (User . (User <: posts)))) => (ref1 = ref2)));3;((all ref0:(one Photo),ref1:(one User),ref2:(one User)|(((ref0 in (ref1 . (User <: posts))) && (ref0 in (ref2 . (User <: posts)))) => (ref1 = ref2))) && (all ref3:(one Photo)|(ref3 in (User . (User <: posts)))));18
436;this/inv6;(all ref0:(one Influencer)|(some (((ref0 . (User <: posts)) . (Photo <: date)) & Day)));3;(all ref0:(one Influencer)|((((ref0 . (User <: posts)) . (Photo <: date)) & Day) = Day));5
437;this/inv7;((all ref0:(one User)|(ref0 !in (ref0 . (User <: suggested)))) && (all ref1:(one User),ref2:(one User)|(((ref1 !in (ref2 . (User <: follows))) && (ref2 in (ref1 . (User <: follows)))) => (ref2 !in (ref1 . (User <: suggested))))) && (all ref3:(one User),ref4:(one User)|((ref4 in (ref3 . (User <: suggested))) => (ref4 in ((ref3 . (User <: follows)) . (User <: follows))))));3;((all ref0:(one User)|(ref0 !in ((ref0 . (User <: follows)) + (ref0 . (User <: suggested))))) && (all ref1:(one User),ref2:(one (ref1 . (User <: suggested)))|((ref2 !in (ref1 + (ref1 . (User <: follows)))) && (ref2 in ((ref1 . (User <: follows)) . (User <: follows))))) && (all ref3:(one User),ref4:(one ((((ref3 . (User <: follows)) . (User <: follows)) - ref3) - (ref3 . (User <: follows))))|(ref4 in (ref3 . (User <: suggested)))));34
438;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one User)|(((ref0 != ref2) && (ref1 in (ref0 . (User <: follows))) && (ref2 !in (ref0 . (User <: follows))) && (ref2 in (ref1 . (User <: follows)))) <=> (ref2 in (ref0 . (User <: suggested)))));3;(all ref0:(one User),ref1:(one User)|((some ref2:(one User)|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in (ref2 . (User <: follows))) && (ref2 in (ref0 . (User <: follows))))) <=> (ref1 in (ref0 . (User <: suggested)))));20
439;this/inv3;((all ref0:(one User)|(((ref0 . (User <: follows)) . (User <: posts)) in (ref0 . (User <: sees)))) && (all ref1:(one Ad),ref2:(one User)|(ref1 in (ref2 . (User <: sees)))));3;(all ref0:(one User),ref1:(one (ref0 . (User <: sees)))|((ref1 in ((ref0 . (User <: follows)) . (User <: posts))) || (ref1 in Ad)));15
440;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one User)|(((ref0 != ref1) && (ref0 != ref2) && (ref1 != ref2) && (ref1 in (ref0 . (User <: follows))) && (ref2 !in (ref0 . (User <: follows))) && (ref2 in (ref1 . (User <: follows)))) <=> (ref2 in (ref0 . (User <: suggested)))));3;(all ref0:(one User),ref1:(one User)|((some ref2:(one User)|((ref0 != ref1) && (ref0 != ref2) && (ref1 != ref2) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in (ref2 . (User <: follows))) && (ref2 in (ref0 . (User <: follows))))) <=> (ref1 in (ref0 . (User <: suggested)))));18
441;this/inv5;(one ref0:(one Influencer)|(all ref1:(one User)|(ref0 in (ref1 . (User <: follows)))));3;(all ref0:(one Influencer),ref1:(one (User - ref0))|(ref0 in (ref1 . (User <: follows))));4
442;this/inv4;(all ref0:(one User)|(Ad in (ref0 . (User <: posts))));3;(all ref0:(one ((User <: posts) . Ad))|((ref0 . (User <: posts)) in Ad));4
443;this/inv3;((all ref0:(one (Photo - Ad)),ref1:(one User)|((ref0 in (ref1 . (User <: sees))) => ((ref1 . (User <: follows)) in ((User <: posts) . ref0)))) && (all ref2:(one Ad)|(some ((User <: sees) . ref2))));3;(all ref0:(one (Photo - Ad)),ref1:(one User)|((ref0 in (ref1 . (User <: sees))) => (ref1 in (((User <: follows) . (User <: posts)) . ref0))));14
444;this/inv7;(all ref0:(one User),ref1:(one User)|((ref1 in (((ref0 . (User <: follows)) . (User <: follows)) - (ref0 . (User <: follows)))) => (ref1 in (ref0 . (User <: suggested)))));3;(all ref0:(one User)|(((((ref0 . (User <: follows)) . (User <: follows)) - ref0) - (ref0 . (User <: follows))) = (ref0 . (User <: suggested))));11
445;this/inv1;(one ref0:(one User)|(all ref1:(one Photo)|(ref1 in (ref0 . (User <: posts)))));3;(all ref0:(one Photo)|(one ref1:(one User)|(ref1 in (ref0 . (~ (User <: posts))))));5
446;this/inv7;(all ref0:(one User)|((((ref0 . (User <: follows)) . (User <: follows)) - (ref0 & (ref0 . (User <: follows)))) in (ref0 . (User <: suggested))));3;(all ref0:(one User)|(((((ref0 . (User <: follows)) . (User <: follows)) - ref0) - (ref0 . (User <: follows))) = (ref0 . (User <: suggested))));6
447;this/inv3;((all ref0:(one Photo),ref1:(one User)|(ref0 in ((ref1 . (User <: follows)) . (User <: sees)))) && (all ref2:(one Ad),ref3:(one User)|(ref2 in (ref3 . (User <: sees)))));3;(all ref0:(one (Photo - Ad))|(((User <: sees) . ref0) in (((User <: follows) . (User <: posts)) . ref0)));17
448;this/inv1;(all ref0:(one Photo),ref1:(one User),ref2:(one User)|((((ref0 in (ref1 . (User <: posts))) && (ref0 in (ref2 . (User <: posts)))) => (ref1 = ref2)) && (ref0 in (User . (User <: posts)))));3;((all ref0:(one Photo),ref1:(one User),ref2:(one User)|(((ref0 in (ref1 . (User <: posts))) && (ref0 in (ref2 . (User <: posts)))) => (ref1 = ref2))) && (all ref3:(one Photo)|(ref3 in (User . (User <: posts)))));9
449;this/inv1;((User <: posts) in (User -> Photo));3;((User <: posts) in (User one-> Photo));2
450;this/inv5;(all ref0:(one Influencer),ref1:(one User)|((ref0 in ((User <: follows) . ref0)) && (ref1 in ((User <: follows) . ref0))));3;(all ref0:(one Influencer),ref1:(one (User - ref0))|(ref1 in ((User <: follows) . ref0)));10
451;this/inv3;((all ref0:(one Photo),ref1:(one User),ref2:(one User)|(((ref0 in (ref1 . (User <: sees))) && (ref0 in (ref2 . (User <: posts)))) => (ref2 in (ref1 . (User <: follows))))) && (all ref3:(one Ad),ref4:(one User)|(ref3 in (ref4 . (User <: sees)))));3;(all ref0:(one (Photo - Ad)),ref1:(one User),ref2:(one User)|(((ref0 in (ref1 . (User <: sees))) && (ref0 in (ref2 . (User <: posts)))) => (ref2 in (ref1 . (User <: follows)))));14
452;this/inv3;(all ref0:(one User)|((ref0 . (User <: posts)) !in (ref0 . (User <: sees))));3;(all ref0:(one User),ref1:(one ((ref0 . (User <: sees)) - Ad))|(((User <: posts) . ref1) in (ref0 . (User <: follows))));9
453;this/inv7;(all ref0:(one User)|((no ((ref0 . (User <: follows)) & (ref0 . (User <: suggested)))) && (ref0 !in (ref0 . (User <: suggested))) && ((ref0 . (User <: suggested)) in ((ref0 . (User <: follows)) . (User <: follows)))));3;(all ref0:(one User)|(((((ref0 . (User <: follows)) . (User <: follows)) - ref0) - (ref0 . (User <: follows))) = (ref0 . (User <: suggested))));22
454;this/inv5;(all ref0:(one Influencer),ref1:(one User)|((ref1 in ((User <: follows) . ref0)) => (ref0 != ref1)));3;(all ref0:(one Influencer),ref1:(one (User - ref0))|(ref1 in ((User <: follows) . ref0)));8
455;this/inv7;(all ref0:(one User)|((ref0 & (ref0 . (User <: follows))) = (ref0 . (User <: suggested))));3;(all ref0:(one User)|(((((ref0 . (User <: follows)) . (User <: follows)) - ref0) - (ref0 . (User <: follows))) = (ref0 . (User <: suggested))));10
456;this/inv3;(all ref0:(one Photo),ref1:(one User)|(((ref0 in ((ref1 . (User <: follows)) . (User <: posts))) || (ref0 in Ad)) <=> (ref0 in (ref1 . (User <: sees)))));3;(all ref0:(one Photo),ref1:(one User)|((ref0 in ((ref1 . (User <: follows)) . (User <: posts))) || ((ref0 in (ref1 . (User <: sees))) => (ref0 in Ad))));14
457;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one User)|((ref1 in ((User <: suggested) . ref0)) => ((ref1 !in ((User <: follows) . ref0)) && (ref1 in ((User <: follows) . ref2)) && (ref2 in ((User <: follows) . ref0)))));3;(all ref0:(one User),ref1:(one User)|(((ref0 !in ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in ((ref0 . (User <: follows)) . (User <: follows)))) <=> (ref1 in (ref0 . (User <: suggested)))));25
458;this/inv6;(all ref0:(one Day),ref1:(one Influencer),ref2:(one Photo)|((ref0 in ((Photo <: date) . ref2)) => (ref1 in ((User <: posts) . ref2))));3;(all ref0:(one Day),ref1:(one Influencer)|(some ref2:(one Photo)|((ref0 in (ref2 . (Photo <: date))) && (ref1 in ((User <: posts) . ref2)))));10
459;this/inv7;(all ref0:(one User),ref1:(one User),ref2:(one User)|(((ref1 in (ref0 . (User <: suggested))) && (ref1 in (ref2 . (User <: follows)))) => ((ref1 !in (ref0 . (User <: follows))) && (ref2 in (ref0 . (User <: follows))))));3;(all ref0:(one User),ref1:(one User)|(((some ref2:(one (ref0 . (User <: follows)))|(ref1 in (ref2 . (User <: follows)))) && (ref1 !in (ref0 + (ref0 . (User <: follows))))) <=> (ref1 in (ref0 . (User <: suggested)))));22
460;this/inv4;(some ref0:(one Ad),ref1:(one User)|((ref0 in (ref1 . (User <: posts))) => ((ref1 . (User <: posts)) in Ad)));3;(all ref0:(one Ad),ref1:(one User)|((ref0 in (ref1 . (User <: posts))) => ((ref1 . (User <: posts)) in Ad)));4
461;this/inv5;(all ref0:(one User)|(some ref1:(one Influencer)|(ref0 in ((User <: follows) . ref1))));3;(all ref0:(one User),ref1:(one (Influencer - ref0))|(ref0 in ((User <: follows) . ref1)));4
462;this/inv6;(all ref0:(one Influencer)|(some ref1:(one Photo)|(all ref2:(one Day)|(((ref0 -> ref1) in (User <: posts)) && ((ref1 -> ref2) in (Photo <: date))))));3;(all ref0:(one Day),ref1:(one Influencer)|(some ref2:(one Photo)|(((ref1 -> ref2) in (User <: posts)) && ((ref2 -> ref0) in (Photo <: date)))));10
463;this/inv4;(all ref0:(one Photo),ref1:(one User)|(((ref0 in (ref1 . (User <: posts))) && (ref0 in Ad)) => (all ref2:(one Photo)|((ref2 in (ref1 . (User <: posts))) && (ref2 in Ad)))));3;(all ref0:(one Photo),ref1:(one User)|(((ref0 in (ref1 . (User <: posts))) && (ref0 in Ad)) => (all ref2:(one Photo)|((ref2 in (ref1 . (User <: posts))) => (ref2 in Ad)))));8
464;this/inv8;(all ref0:(one User)|(((((ref0 . (User <: follows)) + (ref0 . (User <: suggested))) . (User <: posts)) & Ad) = ((ref0 . (User <: sees)) & Ad)));3;(all ref0:(one User)|(((ref0 . (User <: sees)) & Ad) in ((((ref0 . (User <: follows)) + (ref0 . (User <: suggested))) . (User <: posts)) & Ad)));14
465;this/inv5;(all ref0:(one User)|(some ref1:(one Influencer)|((ref0 != ref1) => ((ref0 in (ref1 . (User <: follows))) && (ref1 !in (ref0 . (User <: follows)))))));3;(all ref0:(one Influencer),ref1:(one User)|((ref0 != ref1) => (ref0 in (ref1 . (User <: follows)))));10
466;this/inv7;(all ref0:(one User),ref1:(one User)|((ref1 in (ref0 . (User <: suggested))) => (some ref2:(one User)|((ref0 != ref1) && (ref2 in ((User <: follows) . ref1)) && (ref2 in (ref0 . (User <: follows)))))));3;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));16
467;this/inv7;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 in (ref1 . (User <: suggested)))) => ((ref0 !in (ref1 . (User <: follows))) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows))))));3;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 !in (ref1 . (User <: follows))) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows)))) <=> (ref0 in (ref1 . (User <: suggested)))));19
468;this/inv7;(all ref0:(one User),ref1:(one User)|(some ref2:(one User)|(((ref1 !in (ref0 . (User <: follows))) && (ref1 in ((User <: follows) . ref2)) && (ref2 in ((User <: follows) . ref0))) <=> (ref1 in (ref0 . (User <: suggested))))));3;(all ref0:(one User),ref1:(one User)|((some ref2:(one User)|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))) && (ref1 in (ref2 . (User <: follows))) && (ref2 in (ref0 . (User <: follows))))) <=> (ref1 in (ref0 . (User <: suggested)))));13
469;this/inv3;((all ref0:(one Photo),ref1:(one User),ref2:(one User)|(((ref0 !in Ad) && ((ref1 -> ref0) in (User <: posts)) && ((ref2 -> ref0) in (User <: sees))) => ((ref1 -> ref2) in (User <: follows)))) && (all ref3:(one Ad),ref4:(one User)|((ref4 -> ref3) in (User <: sees))));3;(all ref0:(one Photo),ref1:(one User),ref2:(one User)|(((ref0 !in Ad) && ((ref1 -> ref0) in (User <: sees)) && ((ref2 -> ref0) in (User <: posts))) => ((ref1 -> ref2) in (User <: follows))));18
470;this/inv3;(all ref0:(one User),ref1:(one ((User <: sees) . ref0))|((ref1 !in Ad) => (some ref2:(one User)|(((ref0 = ref2) || (ref2 in ((User <: follows) . ref0))) && (ref1 in ((User <: posts) . ref2))))));3;(all ref0:(one User),ref1:(one (ref0 . (User <: sees)))|((ref1 !in Ad) => (some ref2:(one (ref0 . (User <: follows)))|(ref1 in (ref2 . (User <: posts))))));18
471;this/inv4;(all ref0:(one User)|(one ref1:(one Photo)|(((ref1 in (ref0 . (User <: posts))) && (ref1 in Ad)) => (all ref2:(one Photo)|((ref2 in (ref0 . (User <: posts))) => (ref2 in Ad))))));3;(all ref0:(one User)|((some ref1:(one Ad)|(ref1 in (ref0 . (User <: posts)))) => (all ref2:(one Photo)|((ref2 in (ref0 . (User <: posts))) => (ref2 in Ad)))));10
472;this/inv1;(all ref0:(one Photo)|(one ref1:(one User)|(ref0 in ((User <: posts) . ref1))));3;(all ref0:(one Photo)|(one ref1:(one User)|(ref0 in (ref1 . (User <: posts)))));6
473;this/inv7;(all ref0:(one User),ref1:(one User)|(((ref0 !in (ref1 . (User <: follows))) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows)))) <=> (ref0 in (ref1 . (User <: suggested)))));3;(all ref0:(one User),ref1:(one User)|(((ref0 != ref1) && (ref0 !in (ref1 . (User <: follows))) && (ref0 in ((ref1 . (User <: follows)) . (User <: follows)))) <=> (ref0 in (ref1 . (User <: suggested)))));7
474;this/inv5;(all ref0:(one User)|(some ref1:(one Influencer)|((ref0 != ref1) && (ref0 !in (ref1 . (User <: follows))) && (ref1 in (ref0 . (User <: follows))))));3;(all ref0:(one Influencer)|(no ref1:(one User)|((ref0 != ref1) && (ref0 !in (ref1 . (User <: follows))))));9
475;this/inv7;(all ref0:(one User),ref1:(one User)|((ref1 in (ref0 . (User <: suggested))) => ((ref0 in (ref1 . (User <: follows))) && (ref1 !in (ref0 . (User <: follows))))));3;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));12
476;this/inv7;(all ref0:(one User),ref1:(one User)|(((ref0 -> ref1) in (User <: suggested)) => (some ref2:(one User)|(((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows))))));3;(all ref0:(one User),ref1:(one User)|(((! ((ref0 -> ref1) in (User <: follows))) && (some ref2:(one User)|(((ref0 -> ref2) in (User <: follows)) && ((ref2 -> ref1) in (User <: follows)))) && (ref0 != ref1)) <=> ((ref0 -> ref1) in (User <: suggested))));20
477;this/inv8;(all ref0:(one User)|((Ad - (((ref0 . (User <: follows)) + (ref0 . (User <: suggested))) . (User <: posts))) !in (ref0 . (User <: sees))));3;(all ref0:(one User)|(((ref0 . (User <: sees)) & Ad) in (((ref0 . (User <: follows)) + (ref0 . (User <: suggested))) . (User <: posts))));12
478;this/inv7;(all ref0:(one User),ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref1 in (ref0 . (User <: suggested))) => ((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))));3;(all ref0:(one User)|((ref0 . (User <: suggested)) = {ref1:(one ((ref0 . (User <: follows)) . (User <: follows)))|((ref0 != ref1) && (ref1 !in (ref0 . (User <: follows))))}));8
479;this/inv5;(all ref0:(one Influencer),ref1:(one User)|((ref1 . (User <: follows)) in ref0));3;(all ref0:(one Influencer),ref1:(one (User - ref0))|(ref0 in (ref1 . (User <: follows))));6
480;this/inv7;(all ref0:(one User),ref1:(one (ref0 . (User <: suggested)))|(ref1 !in (ref0 . (User <: follows))));3;(((((User <: follows) . (User <: follows)) - (User <: follows)) - iden) = (User <: suggested));12
481;this/inv3;(all ref0:(one Ad),ref1:(one Photo),ref2:(one User)|((ref0 != ref1) && (ref1 in ((ref2 . (User <: follows)) . (User <: posts))) && (ref1 in (ref2 . (User <: sees)))));3;(all ref0:(one User),ref1:(one (ref0 . (User <: sees)))|((ref1 in ((ref0 . (User <: follows)) . (User <: posts))) || (ref1 in Ad)));16
