;predicate;formula;frequency;closest_solution;solution_distance
672;this/inv9;(all ref0:(one Junction),ref1:(one Track)|((ref1 in ((Track <: succs) . ref0)) => (ref1 !in ((Track <: signals) . Semaphore))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));11
673;this/inv10;(all ref0:(one Track)|((! (lone (ref0 . (Track <: signals)))) <=> ((ref0 . (Track <: succs)) in Junction)));1;(all ref0:(one Track)|((some ((ref0 . (Track <: signals)) & Semaphore)) <=> (some ((ref0 . (Track <: succs)) & Junction))));10
674;this/inv9;(all ref0:(one Junction),ref1:(one Track)|((no (ref0 & (ref1 . (Track <: succs)))) => (all ref2:(one Semaphore)|(ref2 !in (ref1 . (Track <: signals))))));1;(all ref0:(one Semaphore),ref1:(one Track)|((no ((ref1 . (Track <: succs)) & Junction)) => (ref0 !in (ref1 . (Track <: signals)))));9
675;this/inv2;(all ref0:(one Signal)|(ref0 in (one (Track . (Track <: signals)))));1;(all ref0:(one Signal)|(one ref1:(one Track)|(ref0 in (ref1 . (Track <: signals)))));6
676;this/inv9;(all ref0:(one Junction),ref1:(one Track)|((ref1 !in ((Track <: succs) . ref0)) => (ref1 !in ((Track <: signals) . Semaphore))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));9
677;this/inv2;(one ref0:(one Track)|(all ref1:(one Signal)|((ref0 . (Track <: signals)) = ref1)));1;(all ref0:(one Signal)|(one (ref0 . (~ (Track <: signals)))));7
678;this/inv5;(all ref0:(one (Track - Junction))|(! ((# ((Track <: succs) . ref0)) > 1)));1;(all ref0:(one Track)|(((# ((Track <: succs) . ref0)) > 1) <=> (ref0 in Junction)));7
679;this/inv9;(all ref0:(one Junction),ref1:(one Track)|((ref0 in (ref1 . (Track <: succs))) => (ref1 !in ((Track <: signals) . Semaphore))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));9
680;this/inv8;(all ref0:(one Entry)|((ref0 !in Exit) && (Exit in (ref0 . (^ (Track <: succs))))));1;(all ref0:(one Entry)|(Exit in (ref0 . (* (Track <: succs)))));8
681;this/inv10;(all ref0:(one Track)|(((ref0 . (Track <: succs)) in Junction) <=> (some (ref0 . (Track <: signals)))));1;(all ref0:(one Track)|((ref0 in ((Track <: succs) . Junction)) => (some ((ref0 . (Track <: signals)) & Semaphore))));8
682;this/inv9;(all ref0:(one Junction),ref1:(one Track)|((ref0 !in (ref1 . (Track <: succs))) => (ref1 !in ((Track <: signals) . Semaphore))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));7
683;this/inv5;((all ref0:(one Track),ref1:(one Track),ref2:(one Track)|(((ref0 != ref1) && (ref0 in ((ref1 . (Track <: succs)) & (ref1 . (Track <: succs)))) && (ref1 != ref2)) <=> (ref0 in Junction))) && (all ref3:(one Junction)|(ref3 !in (ref3 & (Track . (Track <: succs))))));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref0 in (ref1 . (Track <: succs))) && (ref0 in (ref2 . (Track <: succs))) && (ref1 != ref2))) <=> (ref0 in Junction)));25
684;this/inv3;((all ref0:(one Track)|((ref0 in Exit) => (no (ref0 . (Track <: succs))))) && (no (Entry & Exit)) && (no (Entry & Junction)) && (no (Exit & Junction)) && (((Entry + Junction) + Exit) = Track));1;((all ref0:(one Track)|((ref0 in Exit) => (no (ref0 . (Track <: succs))))) && (all ref1:(one Track)|((no (ref1 . (Track <: succs))) => (ref1 in Exit))));26
685;this/inv2;(one (Signal & (Track . (Track <: signals))));1;(all ref0:(one Signal)|(one ((Track <: signals) . ref0)));5
686;this/inv5;((all ref0:(one Track),ref1:(one Track),ref2:(one Track)|(((ref0 != ref1) && (ref0 in ((ref1 . (Track <: succs)) & (ref1 . (Track <: succs)))) && (ref1 != ref2)) <=> (ref0 in Junction))) && (all ref3:(one Junction)|(ref3 !in (ref3 . (Track <: succs)))));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref0 in (ref1 . (Track <: succs))) && (ref0 in (ref2 . (Track <: succs))) && (ref1 != ref2))) <=> (ref0 in Junction)));23
687;this/inv5;((all ref0:(one Track),ref1:(one Track),ref2:(one Track)|(((ref0 != ref1) && (ref0 in ((ref1 . (Track <: succs)) & (ref1 . (Track <: succs)))) && (ref1 != ref2)) <=> (ref0 in Junction))) && (all ref3:(one Track)|(ref3 !in (ref3 . (Track <: succs)))));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref0 in (ref1 . (Track <: succs))) && (ref0 in (ref2 . (Track <: succs))) && (ref1 != ref2))) <=> (ref0 in Junction)));23
688;this/inv1;(all ref0:(one Track)|(some ref1:(one Entry),ref2:(one Exit)|((ref0 != ref1) && (ref0 != ref2) && (ref1 in (ref0 . (Track <: succs))) && (ref2 in (ref0 . (Track <: succs))))));1;(some ref0:(one Track)|((some ref1:(one Track)|(ref1 in Exit)) && (ref0 in Entry)));19
689;this/inv3;((all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit))) && (((Entry + Junction) + Exit) = Track));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));10
690;this/inv4;(all ref0:(one Track)|((none = (ref0 . (Track <: succs))) <=> (ref0 in Exit)));1;(all ref0:(one Track)|((none = (ref0 . (~ (Track <: succs)))) <=> (ref0 in Entry)));5
691;this/inv5;(all ref0:(one Track)|(((# ((Track <: succs) . ref0)) > 1) => (ref0 in ((Junction - Exit) - Entry))));1;(all ref0:(one Track)|(((# ((Track <: succs) . ref0)) > 1) <=> (ref0 in Junction)));8
692;this/inv1;(all ref0:(one Track)|(some ref1:(one Entry),ref2:(one Exit)|((ref0 != ref1) && (ref0 != ref2) && (ref1 != ref2) && (ref1 in (ref0 . (Track <: succs))) && (ref2 in (ref0 . (Track <: succs))))));1;(some ref0:(one Track)|((some ref1:(one Track)|(ref1 in Exit)) && (ref0 in Entry)));22
693;this/inv5;(Junction = (Track . {ref0:(one Track),ref1:(one Track)|((ref0 -> ref1) in (Track <: succs))}));1;(Junction = (Track . {ref0:(one Track),ref1:(one Track)|((! (lone ((Track <: succs) . ref1))) && ((ref0 -> ref1) in (Track <: succs)))}));10
694;this/inv5;(all ref0:(one Track)|(ref0 !in (ref0 . (Track <: succs))));1;(Junction = {ref0:(one Track)|(! (lone ((Track <: succs) . ref0)))});10
695;this/inv5;(all ref0:(one Track)|(((# ((Track <: succs) . ref0)) > 1) => (ref0 in (Junction - ((Entry & Junction) & Exit)))));1;(all ref0:(one Track)|(((# ((Track <: succs) . ref0)) > 1) <=> (ref0 in Junction)));10
696;this/inv4;(all ref0:(one Track)|((none = (ref0 . (^ (~ (Track <: succs))))) <=> (ref0 in Exit)));1;(all ref0:(one Track)|((none = (ref0 . (~ (Track <: succs)))) <=> (ref0 in Entry)));5
697;this/inv8;(all ref0:(one Entry)|(some ref1:(one Exit)|(ref1 in (ref0 . (Track <: succs)))));1;(all ref0:(one Entry),ref1:(one Exit)|(ref1 in (ref0 . (* (Track <: succs)))));5
698;this/inv1;(all ref0:(one Track)|((((Track <: succs) . ref0) in Entry) && ((ref0 . (Track <: succs)) in Exit)));1;((some ref0:(one Track)|(ref0 in Entry)) && (some ref1:(one Track)|(ref1 in Exit)));9
699;this/inv5;(all ref0:(one Track)|(some ref1:(one Track),ref2:(one Track)|(disj[ref1,ref2] && (((ref0 in (ref1 . (Track <: succs))) && (ref0 in (ref2 . (Track <: succs)))) || (((ref1 in (ref0 . (Track <: succs))) && (ref2 in (ref0 . (Track <: succs)))) <=> (ref0 in Junction))))));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref0 in (ref1 . (Track <: succs))) && (ref0 in (ref2 . (Track <: succs))) && (ref1 != ref2))) <=> (ref0 in Junction)));25
700;this/inv4;(all ref0:(one Track)|((none = (ref0 . (~ (Track <: succs)))) <=> (ref0 in Exit)));1;(all ref0:(one Track)|((none = (ref0 . (~ (Track <: succs)))) <=> (ref0 in Entry)));4
701;this/inv5;(all ref0:(one Track)|(((# ((Track <: succs) . ref0)) > 1) => ((ref0 !in ((Entry + Exit) - Junction)) && (ref0 in Junction))));1;(all ref0:(one Track)|(((# ((Track <: succs) . ref0)) > 1) <=> (ref0 in Junction)));12
702;this/inv9;(all ref0:(one Track)|(ref0 !in (((Track <: signals) . Semaphore) + ((Track <: succs) . Junction))));1;(((Track <: signals) . Semaphore) in ((Track <: succs) . Junction));5
703;this/inv4;(all ref0:(one Track)|((no (Track . (^ (Track <: succs)))) <=> (ref0 in Entry)));1;(all ref0:(one Track)|((no ((^ (Track <: succs)) . ref0)) <=> (ref0 in Entry)));4
704;this/inv5;(some ((Track <: succs) . Junction));1;(Junction = {ref0:(one Track)|(! (lone ((Track <: succs) . ref0)))});8
705;this/inv5;(all ref0:(one Track)|(some ref1:(one Track),ref2:(one Track)|((((ref0 in (ref1 . (Track <: succs))) && (ref0 in (ref2 . (Track <: succs)))) => (ref0 in Junction)) && disj[ref1,ref2])));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref0 in (ref1 . (Track <: succs))) && (ref0 in (ref2 . (Track <: succs))) && (ref1 != ref2))) <=> (ref0 in Junction)));15
706;this/inv5;(all ref0:(one Track),ref1:(one Track),ref2:(one (Track - ref0))|((((ref0 -> ref1) in (Track <: succs)) && ((ref2 -> ref1) in (Track <: succs))) => (ref1 in Junction)));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|(((ref0 -> ref1) in (~ (Track <: succs))) && ((ref0 -> ref2) in (~ (Track <: succs))) && (ref1 != ref2))) <=> (ref0 in Junction)));17
707;this/inv9;(all ref0:(one Track)|(((ref0 . (Track <: succs)) !in Junction) => (all ref1:(one Semaphore)|(ref1 !in (ref0 . (Track <: signals))))));1;(all ref0:(one Track)|((no ((ref0 . (Track <: succs)) & Junction)) => (all ref1:(one Semaphore)|(ref1 !in (ref0 . (Track <: signals))))));7
708;this/inv5;(all ref0:(one Track)|(some ref1:(one Track),ref2:(one Track)|(((ref0 in ((ref1 . (Track <: succs)) & (ref1 . (Track <: succs)))) && (ref1 != ref2)) <=> (ref0 in Junction))));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref0 in (ref1 . (Track <: succs))) && (ref0 in (ref2 . (Track <: succs))) && (ref1 != ref2))) <=> (ref0 in Junction)));13
709;this/inv5;(some ref0:(one Track),ref1:(one Track)|(all ref2:(one Track)|((((ref0 -> ref1) in (Track <: succs)) && ((ref2 -> ref1) in (Track <: succs))) => (ref1 in Junction))));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|(((ref0 -> ref1) in (~ (Track <: succs))) && ((ref0 -> ref2) in (~ (Track <: succs))) && (ref1 != ref2))) <=> (ref0 in Junction)));17
710;this/inv5;(Junction = (Track . {ref0:(one Track),ref1:(one Track)|((! (lone ((Track <: succs) . ref0))) && ((ref0 -> ref1) in (Track <: succs)))}));1;(Junction = (Track . {ref0:(one Track),ref1:(one Track)|((! (lone ((Track <: succs) . ref1))) && ((ref0 -> ref1) in (Track <: succs)))}));6
711;this/inv5;(some ref0:(one Track),ref1:(one (Track - ref0))|(all ref2:(one Track)|((((ref0 -> ref1) in (Track <: succs)) && ((ref2 -> ref1) in (Track <: succs))) => (ref1 in Junction))));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|(((ref0 -> ref1) in (~ (Track <: succs))) && ((ref0 -> ref2) in (~ (Track <: succs))) && (ref1 != ref2))) <=> (ref0 in Junction)));17
712;this/inv6;(all ref0:(one Track)|(one ref1:(one Speed)|(ref1 in (ref0 . (Track <: signals)))));1;(all ref0:(one Entry)|(some ref1:(one Speed)|(ref1 in (ref0 . (Track <: signals)))));4
713;this/inv5;(all ref0:(one Track),ref1:(one Track),ref2:(one Track)|((! disj[ref1,ref2]) || (((ref1 + ref2) in ((Track <: succs) . ref0)) => (ref0 in Junction))));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|(disj[ref1,ref2] && ((ref1 + ref2) in ((Track <: succs) . ref0)))) <=> (ref0 in Junction)));11
714;this/inv5;(all ref0:(one Track)|(((# (ref0 & (Track . (Track <: succs)))) > 2) <=> (ref0 in Junction)));1;(all ref0:(one Track)|(((# ((Track <: succs) . ref0)) > 1) <=> (ref0 in Junction)));6
715;this/inv3;(one ref0:(one Track)|(all ref1:(one (Track - ref0))|(((ref0 -> ref1) !in (Track <: succs)) => (ref0 in Exit))));1;(all ref0:(one Track)|((all ref1:(one Track)|((ref0 -> ref1) !in (Track <: succs))) <=> (ref0 in Exit)));6
716;this/inv3;(all ref0:(one Track)|((none = (ref0 . (^ (Track <: succs)))) => (ref0 in Exit)));1;(all ref0:(one Track)|((none = (ref0 . (Track <: succs))) <=> (ref0 in Exit)));5
717;this/inv9;(all ref0:(one Track)|(((Track <: signals) . Semaphore) = ((Track <: succs) . Junction)));1;(((Track <: signals) . Semaphore) in ((Track <: succs) . Junction));3
718;this/inv5;(some ref0:(one Track),ref1:(one (Track - Exit))|(all ref2:(one Track)|((((ref0 -> ref1) in (Track <: succs)) && ((ref2 -> ref1) in (Track <: succs))) => (ref1 in Junction))));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|(((ref0 -> ref1) in (~ (Track <: succs))) && ((ref0 -> ref2) in (~ (Track <: succs))) && (ref1 != ref2))) <=> (ref0 in Junction)));17
719;this/inv8;(all ref0:(one Exit)|(some ref1:(one Entry)|(ref1 in ((Track <: succs) . ref0))));1;(all ref0:(one Entry),ref1:(one Exit)|(ref1 in (ref0 . (* (Track <: succs)))));7
720;this/inv1;(all ref0:(one Track)|((Int[(# (ref0 . (Track <: succs)))] in Entry) && (Int[(# (ref0 . (Track <: succs)))] in Exit)));1;((some ref0:(one Track)|(ref0 in Entry)) && (some ref1:(one Track)|(ref1 in Exit)));13
721;this/inv4;(one ref0:(one Track)|(all ref1:(one (Track - ref0))|(((ref1 -> ref0) !in (Track <: succs)) => (ref0 in Entry))));1;(all ref0:(one Track)|((all ref1:(one Track)|((ref1 -> ref0) !in (Track <: succs))) <=> (ref0 in Entry)));6
722;this/inv4;(all ref0:(one Track)|((ref0 in Entry) => (((Track <: succs) . ref0) = none)));1;(Entry = {ref0:(one Track)|(no ((Track <: succs) . ref0))});9
723;this/inv8;(all ref0:(one Exit)|(some ref1:(one Entry)|(ref1 in ((^ (Track <: succs)) . ref0))));1;(all ref0:(one Entry),ref1:(one (Exit - ref0))|(ref1 in (ref0 . (^ (Track <: succs)))));6
724;this/inv4;((all ref0:(one Track)|((ref0 in Entry) => ((# (ref0 . (Track <: succs))) = 0))) && (all ref1:(one Track)|(((# (ref1 . (Track <: succs))) = 0) => (ref1 in Entry))));1;((all ref0:(one Track)|((ref0 in Entry) => ((# ((Track <: succs) . ref0)) = 0))) && (all ref1:(one Track)|(((# ((Track <: succs) . ref1)) = 0) => (ref1 in Entry))));8
725;this/inv1;(all ref0:(one Track)|((some (Entry & Track)) && (some (Exit & Track))));1;((some (Entry & Track)) && (some (Exit & Track)));1
726;this/inv4;(one ref0:(one Track)|(all ref1:(one (Track - ref0))|(((ref0 -> ref1) !in (Track <: succs)) => (ref0 in Entry))));1;(all ref0:(one Track)|((all ref1:(one Track)|(ref0 !in (ref1 . (Track <: succs)))) <=> (ref0 in Entry)));8
727;this/inv1;(all ref0:(one Track)|(((# ((ref0 . (Track <: succs)) & Entry)) > 1) && ((# ((ref0 . (Track <: succs)) & Exit)) > 1)));1;(((# Entry) > 0) && ((# Exit) > 0));9
728;this/inv5;((all ref0:(one Track),ref1:(one Track),ref2:(one Track)|(((ref0 in ((ref1 . (Track <: succs)) & (ref1 . (Track <: succs)))) && (ref1 != ref2)) <=> (ref0 in Junction))) && (no (Track . (Track <: succs))));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref0 in (ref1 . (Track <: succs))) && (ref0 in (ref2 . (Track <: succs))) && (ref1 != ref2))) <=> (ref0 in Junction)));18
729;this/inv4;(one ref0:(one Track)|(all ref1:(one (Track - ref0))|(((ref0 -> ref1) in (Track <: succs)) => (ref0 in Entry))));1;(all ref0:(one Track)|((! (some ref1:(one Track)|(ref0 in (ref1 . (Track <: succs))))) <=> (ref0 in Entry)));9
730;this/inv4;(some ref0:(one Track)|(all ref1:(one (Track - ref0))|((((ref0 -> ref1) !in (Track <: succs)) && ((ref1 -> ref0) in (Track <: succs))) => (ref0 in Entry))));1;(all ref0:(one Track)|((all ref1:(one Track)|(ref0 !in (ref1 . (Track <: succs)))) <=> (ref0 in Entry)));14
731;this/inv5;(some ref0:(one (Track - Exit)),ref1:(one (Track - Exit))|(all ref2:(one Track)|(((ref0 != ref2) && ((ref0 -> ref1) in (Track <: succs)) && ((ref2 -> ref1) in (Track <: succs))) => (ref1 in Junction))));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref1 != ref2) && ((ref1 -> ref0) in (Track <: succs)) && ((ref2 -> ref0) in (Track <: succs)))) <=> (ref0 in Junction)));16
732;this/inv1;(all ref0:(one Track)|((some (ref0 & Entry)) && (some ((ref0 . (Track <: succs)) & Exit))));1;((some (Entry & Track)) && (some (Exit & Track)));7
733;this/inv5;((all ref0:(one Track),ref1:(one Track),ref2:(one Track)|(((ref0 in ((ref1 . (Track <: succs)) & (ref1 . (Track <: succs)))) && (ref1 != ref2)) <=> (ref0 in Junction))) && (one (Track . (Track <: succs))));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref0 in (ref1 . (Track <: succs))) && (ref0 in (ref2 . (Track <: succs))) && (ref1 != ref2))) <=> (ref0 in Junction)));18
734;this/inv1;(all ref0:(one Track)|((some (((Track <: succs) . ref0) & Entry)) && (some ((ref0 . (Track <: succs)) & Exit))));1;((some (Entry & Track)) && (some (Exit & Track)));9
735;this/inv3;(all ref0:(one Track)|(((ref0 . (Track <: succs)) !in Track) => (ref0 in Exit)));1;(all ref0:(one Track)|((no (ref0 . (Track <: succs))) <=> (ref0 in Exit)));7
736;this/inv5;(all ref0:(one Junction)|(some ref1:(one Track),ref2:(one Track)|((ref0 in ((ref1 . (Track <: succs)) & (ref2 . (Track <: succs)))) && (ref1 != ref2))));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref0 in (ref1 . (Track <: succs))) && (ref0 in (ref2 . (Track <: succs))) && (ref1 != ref2))) <=> (ref0 in Junction)));15
737;this/inv5;(all ref0:(one Track)|((lone (ref0 & (Track . (Track <: succs)))) <=> (ref0 !in Junction)));1;(all ref0:(one Track)|((! (lone ((Track <: succs) . ref0))) <=> (ref0 in Junction)));9
738;this/inv1;(all ref0:(one Track)|((1 < (# (((Track <: succs) . ref0) & Entry))) && (1 < (# ((ref0 . (Track <: succs)) & Exit)))));1;((1 < (# Entry)) && (1 < (# Exit)));9
739;this/inv5;(all ref0:(one Track),ref1:(one Track),ref2:(one Track)|((((ref0 -> ref1) in (Track <: succs)) && ((ref1 -> ref1) in (Track <: succs)) && ((ref2 -> ref1) in (Track <: succs))) => (ref1 in Junction)));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|((ref1 != ref2) && ((ref1 -> ref0) in (Track <: succs)) && ((ref2 -> ref0) in (Track <: succs)))) <=> (ref0 in Junction)));20
740;this/inv5;(all ref0:(one Track)|((lone ((ref0 & Track) - (ref0 . (Track <: succs)))) <=> (ref0 !in Junction)));1;(all ref0:(one Track)|((! (lone ((Track <: succs) . ref0))) <=> (ref0 in Junction)));11
741;this/inv5;(all ref0:(one Track),ref1:(one Track),ref2:(one Track)|((((ref0 -> ref1) in (Track <: succs)) && ((ref1 -> ref1) !in (Track <: succs)) && ((ref2 -> ref1) in (Track <: succs))) => (ref1 in Junction)));1;(all ref0:(one Track)|((some ref1:(one Track),ref2:(one Track)|(((ref0 -> ref1) in (~ (Track <: succs))) && ((ref0 -> ref2) in (~ (Track <: succs))) && (ref1 != ref2))) <=> (ref0 in Junction)));22
742;this/inv3;(all ref0:(one Track)|((ref0 in Exit) => (((no (ref0 . (Track <: succs))) && (no (ref0 . (Track <: succs)))) => (ref0 in Exit))));1;((all ref0:(one Track)|((ref0 in Exit) => (no (ref0 . (Track <: succs))))) && (all ref1:(one Track)|((no (ref1 . (Track <: succs))) => (ref1 in Exit))));13
743;this/inv5;(all ref0:(one Track)|((ref0 in Junction) => (((# (ref0 . (Track <: succs))) > 1) && (ref0 !in (ref0 . (Track <: succs))))));1;(all ref0:(one Track)|(((# (ref0 . (~ (Track <: succs)))) > 1) <=> (ref0 in Junction)));15
744;this/inv6;(Entry = (Track . ((Track <: signals) :> Speed)));1;(Entry in ((Track <: signals) . Speed));4
745;this/inv9;(all ref0:(one Track)|(some ref1:(one Junction)|((ref1 !in (ref0 . (Track <: succs))) => (Semaphore !in (ref0 . (Track <: signals))))));1;(all ref0:(one Track)|((all ref1:(one Junction)|(ref1 !in (ref0 . (Track <: succs)))) => (all ref2:(one Semaphore)|(ref2 !in (ref0 . (Track <: signals))))));7
746;this/inv9;(all ref0:(one Track)|(some ref1:(one Junction)|((ref1 !in (ref0 . (Track <: succs))) <=> (Semaphore !in (ref0 . (Track <: signals))))));1;(all ref0:(one Track)|((all ref1:(one Junction)|(ref1 !in (ref0 . (Track <: succs)))) => (all ref2:(one Semaphore)|(ref2 !in (ref0 . (Track <: signals))))));9
747;this/inv9;(all ref0:(one Junction),ref1:(one Semaphore),ref2:(one Track)|((ref2 !in (ref0 . (Track <: succs))) => (ref1 !in (ref2 . (Track <: signals)))));1;(all ref0:(one Track)|((ref0 !in ((Track <: succs) . Junction)) => (ref0 !in ((Track <: signals) . Semaphore))));12
