;predicate;formula;frequency;closest_solution;solution_distance
607;this/inv12;((~ ((Class <: Groups) . Group)) in (Person <: Teaches));1;(Teacher in ((((Person <: Teaches) . (Class <: Groups)) . Group) . Person));7
608;this/inv4;(! (some ref0:(one Person)|((ref0 !in Student) || (ref0 !in Teacher))));1;(all ref0:(one Person)|(! ((ref0 !in Student) && (ref0 !in Teacher))));4
609;this/inv12;(((((Person <: Teaches) . (Class <: Groups)) . Group) . Person) in ((Person <: Teaches) . Class));1;(Teacher in ((((Person <: Teaches) . (Class <: Groups)) . Group) . Person));4
610;this/inv12;(((((Person <: Teaches) . (Class <: Groups)) . Group) . Person) = Teacher);1;((((((Person <: Teaches) . (Class <: Groups)) . Group) . Person) & Teacher) = Teacher);2
611;this/inv4;(none = (Student + Teacher));1;(Person = (Student + Teacher));2
612;this/inv12;(all ref0:(one Teacher)|(lone ((ref0 . (Person <: Teaches)) . (Class <: Groups))));1;(all ref0:(one Teacher)|(some ((ref0 . (Person <: Teaches)) . (Class <: Groups))));4
613;this/inv12;(all ref0:(one Teacher)|(ref0 in ((ref0 . (Person <: Teaches)) & ((Class . (Class <: Groups)) . Group))));1;(Teacher in ((((Person <: Teaches) . (Class <: Groups)) . Group) . Person));11
614;this/inv10;(all ref0:(one Class)|(Student = (Student . (ref0 . (Class <: Groups)))));1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));6
615;this/inv4;(all ref0:(one Person)|((ref0 !in Student) || (ref0 in Teacher)));1;(all ref0:(one Person)|((ref0 in Student) || (ref0 in Teacher)));4
616;this/inv12;(all ref0:(one Teacher)|(ref0 in (((Person <: Teaches) . Class) & ((Class . (Class <: Groups)) . Group))));1;(Teacher in ((((Person <: Teaches) . (Class <: Groups)) . Group) . Person));11
617;this/inv10;(all ref0:(one Class)|(((ref0 . (Class <: Groups)) . Student) = Student));1;(all ref0:(one Class)|((((ref0 . (Class <: Groups)) . Group) & Student) = Student));6
618;this/inv11;(all ref0:(one Class)|((some (Person . (ref0 . (Class <: Groups)))) => (((Person <: Teaches) . ref0) in Teacher)));1;(all ref0:(one Class)|((some (Person . (ref0 . (Class <: Groups)))) => (some ref1:(one Teacher)|(ref1 in ((Person <: Teaches) . ref0)))));5
619;this/inv12;(all ref0:(one Teacher)|(some ref1:(one Group)|(all ref2:(one Class)|((ref2 -> (ref0 -> ref1)) in (Class <: Groups)))));1;(all ref0:(one Teacher)|(some ref1:(one (ref0 . (Person <: Teaches)))|(some (ref1 . (Class <: Groups)))));12
620;this/inv11;(all ref0:(one Class)|((some (Person . (ref0 . (Class <: Groups)))) => (Teacher in ((Person <: Teaches) . ref0))));1;(all ref0:(one Class)|((some (Person . (ref0 . (Class <: Groups)))) => (some ref1:(one Teacher)|(ref1 in ((Person <: Teaches) . ref0)))));5
621;this/inv4;(no ref0:(one Person)|(ref0 in (Student + Teacher)));1;(all ref0:(one Person)|(ref0 in (Student + Teacher)));2
622;this/inv12;(all ref0:(one Person)|(some ref1:(one Group)|(all ref2:(one Class)|((ref0 in Teacher) => ((ref2 -> (ref0 -> ref1)) in (Class <: Groups))))));1;(all ref0:(one Teacher)|(some ref1:(one (ref0 . (Person <: Teaches)))|(some (ref1 . (Class <: Groups)))));16
623;this/inv3;(! (Person in (Student & Teacher)));1;(no (Person & (Student & Teacher)));4
624;this/inv11;(all ref0:(one Class)|(no (((Person <: Teaches) . ref0) & (Student . (ref0 . (Class <: Groups))))));1;(no ((Class - (Teacher . (Person <: Teaches))) . (Class <: Groups)));11
625;this/inv12;(all ref0:(one Person)|(some ref1:(one Group)|(all ref2:(one Class)|(((ref0 !in Student) && (ref0 in Teacher)) => ((ref2 -> (ref0 -> ref1)) in (Class <: Groups))))));1;(all ref0:(one Teacher)|(some ref1:(one (ref0 . (Person <: Teaches)))|(some (ref1 . (Class <: Groups)))));20
626;this/inv3;(! ((Person in Student) && (Person in Teacher)));1;(! (some ref0:(one Person)|((ref0 in Student) && (ref0 in Teacher))));5
627;this/inv4;(all ref0:(one Person)|((none = (ref0 . (Person <: Teaches))) && (none = (ref0 . (Person <: Tutors)))));1;(no ref0:(one Person)|((ref0 !in Student) && (ref0 !in Teacher)));14
628;this/inv10;(all ref0:(one Class),ref1:(one Student)|(some ((ref1 . (Class <: Groups)) . ref0)));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 . (ref0 . (Class <: Groups)))));8
629;this/inv4;(all ref0:(one Person)|(one (Student & Teacher)));1;((Person - Student) in Teacher);6
630;this/inv12;(all ref0:(one Person)|(some ref1:(one Group)|(all ref2:(one Class)|((ref0 !in Student) => ((ref2 -> (ref0 -> ref1)) in (Class <: Groups))))));1;(all ref0:(one Teacher)|(some ref1:(one (ref0 . (Person <: Teaches)))|(some (ref1 . (Class <: Groups)))));16
631;this/inv3;((Person in Student) && (Person in Teacher));1;(no ref0:(one Person)|((ref0 in Student) && (ref0 in Teacher)));5
632;this/inv4;(all ref0:(one Person)|((none = (ref0 . (Person <: Teaches))) && (none = (ref0 . (Person <: Tutors))) && (ref0 !in Student)));1;(no ref0:(one Person)|((ref0 !in Student) && (ref0 !in Teacher)));15
633;this/inv4;(one (Student & Teacher));1;((Person - Student) in Teacher);5
634;this/inv11;(all ref0:(one Class)|(some (((Person <: Teaches) . ref0) & Teacher)));1;(all ref0:(one Class)|((no (ref0 . (Class <: Groups))) || (some (((Person <: Teaches) . ref0) & Teacher))));7
635;this/inv6;(Class in ((~ (Person <: Teaches)) . Teacher));1;(Teacher in (Class . (~ (Person <: Teaches))));4
636;this/inv3;(((Person !in Student) && (Person in Teacher)) || ((Person !in Teacher) && (Person in Student)));1;(all ref0:(one Person)|((ref0 !in Student) || (ref0 !in Teacher)));13
637;this/inv4;((Student + Teacher) in none);1;(Person in (Student + Teacher));2
638;this/inv4;(all ref0:(one Person)|((none = (ref0 . (Person <: Teaches))) && (none = (ref0 . (Person <: Tutors))) && (ref0 !in Student) && (ref0 !in Teacher)));1;(no ref0:(one Person)|((ref0 !in Student) && (ref0 !in Teacher)));12
639;this/inv4;(all ref0:(one Person)|((ref0 in Student) => (ref0 !in Teacher)));1;(no ref0:(one Person)|((ref0 !in Student) && (ref0 !in Teacher)));6
640;this/inv11;(all ref0:(one Class)|(((Person <: Teaches) . ref0) in (Person . (ref0 . (Class <: Groups)))));1;(all ref0:(one Class)|((no ((Teacher <: (Person <: Teaches)) . ref0)) => (no (ref0 . (Class <: Groups)))));10
641;this/inv3;(no ref0:(one Person)|(ref0 in Teacher));1;(all ref0:(one Student)|(ref0 !in Teacher));4
642;this/inv11;(all ref0:(one Class)|(((Person <: Teaches) . ref0) in ((Person <: Tutors) . (Student . (ref0 . (Class <: Groups))))));1;(all ref0:(one Class)|((no ((Teacher <: (Person <: Teaches)) . ref0)) => (no (ref0 . (Class <: Groups)))));12
643;this/inv10;(all ref0:(one Class)|((# (Student . (ref0 . (Class <: Groups)))) > 0));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 . (ref0 . (Class <: Groups)))));9
644;this/inv10;(all ref0:(one Class),ref1:(one Student)|(some ref2:(one Group)|((ref1 -> (ref1 -> ref2)) in (Class <: Groups))));1;(all ref0:(one Class),ref1:(one Student)|(some ref2:(one Group)|((ref0 -> (ref1 -> ref2)) in (Class <: Groups))));8
645;this/inv3;(all ref0:(one Person),ref1:(one Teacher)|(ref0 != ref1));1;(all ref0:(one Student)|(no ref1:(one Teacher)|(ref0 = ref1)));6
646;this/inv11;(all ref0:(one Class)|(((Person <: Teaches) . ref0) in ((Person <: Tutors) . ((ref0 . (Class <: Groups)) . Group))));1;((((Class <: Groups) . Group) . Person) in (Teacher . (Person <: Teaches)));11
647;this/inv3;(all ref0:(one Person)|(no ref1:(one Teacher)|(ref0 = ref1)));1;(all ref0:(one Student)|(no ref1:(one Teacher)|(ref0 = ref1)));4
648;this/inv10;(all ref0:(one Class)|(Student in ((Class . (Class <: Groups)) . Group)));1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));4
649;this/inv11;(all ref0:(one Class),ref1:(one Teacher)|(some ref2:(one Group),ref3:(one Student)|(((ref1 -> ref0) in (Person <: Teaches)) => ((ref0 -> (ref3 -> ref2)) in (Class <: Groups)))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some ref1:(one Teacher)|((ref1 -> ref0) in (Person <: Teaches)))));17
650;this/inv11;(all ref0:(one Class)|(((Person . (ref0 . (Class <: Groups))) -> ((Person <: Teaches) . ref0)) in (Group -> Teacher)));1;(all ref0:(one Class)|((no (Person . (ref0 . (Class <: Groups)))) || (some (((Person <: Teaches) . ref0) & Teacher))));10
651;this/inv12;(some ((Teacher <: (Person <: Teaches)) . (Class <: Groups)));1;(all ref0:(one Teacher)|(some ((ref0 <: (Person <: Teaches)) . (Class <: Groups))));3
652;this/inv12;(all ref0:(one Class),ref1:(one Teacher)|(some ref2:(one Group)|(((ref0 -> (ref1 -> ref2)) in (Class <: Groups)) && ((ref1 -> ref0) in (Person <: Teaches)))));1;(all ref0:(one Teacher)|(some ref1:(one Class)|((some ref2:(one Group),ref3:(one Person)|((ref1 -> (ref3 -> ref2)) in (Class <: Groups))) && ((ref0 -> ref1) in (Person <: Teaches)))));13
653;this/inv11;(all ref0:(one Class)|(some ((Student . (ref0 . (Class <: Groups))) -> ((Person <: Teaches) . ref0))));1;((((Class <: Groups) . Group) . Person) in (Teacher . (Person <: Teaches)));10
654;this/inv11;(all ref0:(one Class),ref1:(one Teacher)|(some ref2:(one Group),ref3:(one Person)|(((ref0 -> (ref3 -> ref2)) in (Class <: Groups)) && ((ref1 -> ref0) in (Person <: Teaches)))));1;(all ref0:(one Class)|((some ref1:(one Group),ref2:(one Person)|((ref0 -> (ref2 -> ref1)) in (Class <: Groups))) => (some ref3:(one Teacher)|((ref3 -> ref0) in (Person <: Teaches)))));14
655;this/inv11;(all ref0:(one Class)|((((ref0 . (Class <: Groups)) . Group) in (Student + Teacher)) => (some Group)));1;((((Class <: Groups) . Group) . Person) in (Teacher . (Person <: Teaches)));12
656;this/inv12;(all ref0:(one Teacher)|(some ((Teacher <: (Person <: Teaches)) . (Class <: Groups))));1;(all ref0:(one Teacher)|(some ((ref0 <: (Person <: Teaches)) . (Class <: Groups))));4
657;this/inv12;(all ref0:(one Teacher)|(some ref1:(one Class),ref2:(one Group)|(((ref0 -> ref1) in (Person <: Teaches)) && ((ref1 -> (ref0 -> ref2)) in (Class <: Groups)))));1;(all ref0:(one Teacher)|(some ref1:(one Class),ref2:(one Group),ref3:(one Person)|(((ref0 -> ref1) in (Person <: Teaches)) && ((ref1 -> (ref3 -> ref2)) in (Class <: Groups)))));9
658;this/inv4;(all ref0:(one Person)|(one ref1:(one Student),ref2:(one Teacher)|((ref0 = ref1) || (ref0 = ref2))));1;(all ref0:(one Person)|((ref0 in Student) || (ref0 in Teacher)));12
659;this/inv11;(all ref0:(one Class)|((((ref0 . (Class <: Groups)) . Group) in Teacher) => (some Group)));1;((((Class <: Groups) . Group) . Person) in (Teacher . (Person <: Teaches)));10
660;this/inv12;(all ref0:(one Teacher)|(some ref1:(one Class),ref2:(one Group)|(((ref0 -> ref1) in (Person <: Teaches)) => ((ref1 -> (ref0 -> ref2)) in (Class <: Groups)))));1;(all ref0:(one Teacher)|(some ref1:(one Class),ref2:(one Group),ref3:(one Person)|(((ref0 -> ref1) in (Person <: Teaches)) && ((ref1 -> (ref3 -> ref2)) in (Class <: Groups)))));11
661;this/inv4;(Person = (Person - Teacher));1;((Person - Teacher) in Student);4
662;this/inv11;(all ref0:(one Class)|(((Student + Teacher) in ((ref0 . (Class <: Groups)) . Group)) => (some Group)));1;((((Class <: Groups) . Group) . Person) in (Teacher . (Person <: Teaches)));14
663;this/inv6;(Teacher in (Teacher . (Person <: Teaches)));1;(Teacher in ((Person <: Teaches) . Class));2
664;this/inv4;(all ref0:(one Person),ref1:(one Student),ref2:(one Teacher)|((ref0 = ref1) || (ref0 = ref2)));1;(all ref0:(one Person)|((ref0 in Student) || (ref0 in Teacher)));12
665;this/inv4;((Person - Teacher) = Student);1;((Person - Teacher) in Student);2
666;this/inv11;(! (some ref0:(one Class),ref1:(one Group),ref2:(one Student),ref3:(one Teacher)|(((ref3 -> ref0) !in (Person <: Teaches)) => ((ref0 -> (ref2 -> ref1)) in (Class <: Groups)))));1;(all ref0:(one Class)|((some ref1:(one Group),ref2:(one Person)|((ref0 -> (ref2 -> ref1)) in (Class <: Groups))) => (some ref3:(one Teacher)|((ref3 -> ref0) in (Person <: Teaches)))));19
667;this/inv4;(no ref0:(one Person)|(one ref1:(one Student),ref2:(one Teacher)|((ref0 = ref1) || (ref0 = ref2))));1;(all ref0:(one Person)|((ref0 in Student) || (ref0 in Teacher)));12
668;this/inv12;(some (Teacher <: ((Person <: Teaches) . (Class <: Groups))));1;(all ref0:(one Teacher)|(some (ref0 <: ((Person <: Teaches) . (Class <: Groups)))));3
669;this/inv3;(no ref0:(one Person)|(ref0 in (Student + Teacher)));1;(no (Student & Teacher));6
670;this/inv6;(Teacher = (Teacher . (Person <: Teaches)));1;(Teacher in ((Person <: Teaches) . Class));4
671;this/inv4;(no ref0:(one Person)|(one ref1:(one Student),ref2:(one Teacher)|((ref0 != ref1) && (ref0 != ref2))));1;(no ref0:(one Person)|((ref0 !in Student) && (ref0 !in Teacher)));12
672;this/inv12;(all ref0:(one Teacher)|(some (Teacher <: ((Person <: Teaches) . (Class <: Groups)))));1;(all ref0:(one Teacher)|(some (ref0 <: ((Person <: Teaches) . (Class <: Groups)))));4
673;this/inv4;(no ref0:(one Person)|(all ref1:(one Student),ref2:(one Teacher)|((ref0 != ref1) && (ref0 != ref2))));1;(no ref0:(one Person)|((ref0 !in Student) && (ref0 !in Teacher)));12
674;this/inv11;(! (some ref0:(one Class),ref1:(one Group),ref2:(one Student),ref3:(one Teacher)|(((ref0 -> (ref2 -> ref1)) in (Class <: Groups)) && ((ref3 -> ref0) in (Person <: Teaches)))));1;(all ref0:(one Class)|((some ref1:(one Group),ref2:(one Person)|((ref0 -> (ref2 -> ref1)) in (Class <: Groups))) => (some ref3:(one Teacher)|((ref3 -> ref0) in (Person <: Teaches)))));11
675;this/inv12;(all ref0:(one Teacher)|(some (ref0 <: Group)));1;(all ref0:(one Teacher)|(some ((ref0 <: (Person <: Teaches)) . (Class <: Groups))));6
676;this/inv12;(all ref0:(one Teacher)|(some ((ref0 . (Class <: Groups)) . Group)));1;(all ref0:(one Teacher)|(some ((ref0 <: (Person <: Teaches)) . (Class <: Groups))));6
677;this/inv3;(no (Student + Teacher));1;(no (Student & Teacher));2
678;this/inv11;(! (some ref0:(one Class),ref1:(one Group),ref2:(one Student),ref3:(one Teacher)|(((ref3 -> ref0) !in (Person <: Teaches)) => ((ref0 -> (ref2 -> ref1)) !in (Class <: Groups)))));1;(all ref0:(one Class)|((some ref1:(one Group),ref2:(one Person)|((ref0 -> (ref2 -> ref1)) in (Class <: Groups))) => (some ref3:(one Teacher)|((ref3 -> ref0) in (Person <: Teaches)))));21
679;this/inv12;(all ref0:(one Teacher)|(some (((Class <: Groups) . Group) . ref0)));1;(all ref0:(one Teacher)|(some ref1:(one (ref0 . (Person <: Teaches)))|(some (ref1 . (Class <: Groups)))));7
680;this/inv11;(all ref0:(one Class),ref1:(one Teacher)|(some ref2:(one Group),ref3:(one Student)|(((ref1 -> ref0) !in (Person <: Teaches)) => ((ref0 -> (ref3 -> ref2)) !in (Class <: Groups)))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some ref1:(one Teacher)|((ref1 -> ref0) in (Person <: Teaches)))));19
681;this/inv4;(no (Student - Teacher));1;(no ((Person - Student) - Teacher));2
682;this/inv10;(all ref0:(one Class),ref1:(one Student)|(some ref2:(one Group)|(some ((ref0 . (Class <: Groups)) . ref2))));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 . (ref0 . (Class <: Groups)))));7
683;this/inv4;(no (Teacher - (Student - Teacher)));1;(no ((Person - Student) - Teacher));4
684;this/inv11;(all ref0:(one Class),ref1:(one Teacher)|(some ref2:(one Group),ref3:(one Student)|(((ref0 -> (ref3 -> ref2)) !in (Class <: Groups)) && ((ref1 -> ref0) !in (Person <: Teaches)))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some ref1:(one Teacher)|((ref1 -> ref0) in (Person <: Teaches)))));17
685;this/inv11;(all ref0:(one Class),ref1:(one Teacher)|(some ref2:(one Group),ref3:(one Student)|(((ref0 -> (ref3 -> ref2)) !in (Class <: Groups)) => ((ref1 -> ref0) !in (Person <: Teaches)))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some ref1:(one Teacher)|((ref1 -> ref0) in (Person <: Teaches)))));15
686;this/inv4;(one (Teacher - (Student - Teacher)));1;(no ((Person - Student) - Teacher));6
687;this/inv11;(all ref0:(one Class),ref1:(one Group),ref2:(one Student),ref3:(one Teacher)|(((ref0 -> (ref2 -> ref1)) !in (Class <: Groups)) => ((ref3 -> ref0) !in (Person <: Teaches))));1;(all ref0:(one Class)|((some ref1:(one Group),ref2:(one Person)|((ref0 -> (ref2 -> ref1)) in (Class <: Groups))) => (some ref3:(one Teacher)|((ref3 -> ref0) in (Person <: Teaches)))));12
688;this/inv11;(all ref0:(one Class),ref1:(one Group),ref2:(one Student),ref3:(one Teacher)|(((ref0 -> (ref2 -> ref1)) in (Class <: Groups)) => ((ref3 -> ref0) in (Person <: Teaches))));1;(all ref0:(one Class)|((some ref1:(one Group),ref2:(one Person)|((ref0 -> (ref2 -> ref1)) in (Class <: Groups))) => (some ref3:(one Teacher)|((ref3 -> ref0) in (Person <: Teaches)))));8
689;this/inv4;(lone (Teacher - (Student - Teacher)));1;(no ((Person - Student) - Teacher));6
690;this/inv10;(all ref0:(one Class)|(Group in (Student . (ref0 . (Class <: Groups)))));1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));6
691;this/inv6;(all ref0:(one Teacher)|(none != (Teacher . (Person <: Teaches))));1;(all ref0:(one Teacher)|(none != (ref0 . (Person <: Teaches))));4
692;this/inv4;(some (Teacher - (Student - Teacher)));1;(no ((Person - Student) - Teacher));6
693;this/inv11;(some ref0:(one Class),ref1:(one Group),ref2:(one Student),ref3:(one Teacher)|(((ref0 -> (ref2 -> ref1)) in (Class <: Groups)) => ((ref3 -> ref0) in (Person <: Teaches))));1;(all ref0:(one Class)|((some ref1:(one Group),ref2:(one Person)|((ref0 -> (ref2 -> ref1)) in (Class <: Groups))) => (some ref3:(one Teacher)|((ref3 -> ref0) in (Person <: Teaches)))));8
694;this/inv6;(all ref0:(one Person)|(some (ref0 . (Person <: Teaches))));1;(all ref0:(one Teacher)|(some (ref0 . (Person <: Teaches))));2
695;this/inv11;(all ref0:(one Class),ref1:(one Teacher)|(some ref2:(one Group),ref3:(one Student)|(((ref0 -> (ref3 -> ref2)) in (Class <: Groups)) => ((ref1 -> ref0) in (Person <: Teaches)))));1;(all ref0:(one Class)|((some ref1:(one Group),ref2:(one Person)|((ref0 -> (ref2 -> ref1)) in (Class <: Groups))) => (some ref3:(one Teacher)|((ref3 -> ref0) in (Person <: Teaches)))));12
696;this/inv6;(all ref0:(one Teacher)|((none != Class) && ((ref0 . (Person <: Teaches)) in Class)));1;(all ref0:(one Teacher)|(none != (ref0 . (Person <: Teaches))));8
697;this/inv10;(some ref0:(one Class)|(Group = (Group & (Student . (ref0 . (Class <: Groups))))));1;(all ref0:(one Class)|((((ref0 . (Class <: Groups)) . Group) & Student) = Student));8
698;this/inv11;(all ref0:(one Class)|(some ref1:(one Group),ref2:(one Student)|(((ref0 -> (ref2 -> ref1)) in (Class <: Groups)) => (some ref3:(one Teacher)|((ref3 -> ref0) in (Person <: Teaches))))));1;(all ref0:(one Class)|((some ref1:(one Group),ref2:(one Person)|((ref0 -> (ref2 -> ref1)) in (Class <: Groups))) => (some ref3:(one Teacher)|((ref3 -> ref0) in (Person <: Teaches)))));8
699;this/inv4;(one ((Student - (Teacher & Teacher)) - Student));1;((Person - Teacher) in Student);7
700;this/inv12;(all ref0:(one Group),ref1:(one Teacher)|(some ref2:(one Class),ref3:(one Student)|(((ref2 -> (ref3 -> ref0)) in (Class <: Groups)) => ((ref1 -> ref2) in (Person <: Teaches)))));1;(all ref0:(one Teacher)|(some ref1:(one Class)|((some ref2:(one Group),ref3:(one Person)|((ref1 -> (ref3 -> ref2)) in (Class <: Groups))) && ((ref0 -> ref1) in (Person <: Teaches)))));16
701;this/inv11;(all ref0:(one Class),ref1:(one Group),ref2:(one Student)|(((ref0 -> (ref2 -> ref1)) in (Class <: Groups)) => (some ref3:(one Teacher)|((ref3 -> ref0) in (Person <: Teaches)))));1;(all ref0:(one Class)|((some ref1:(one Group),ref2:(one Person)|((ref0 -> (ref2 -> ref1)) in (Class <: Groups))) => (some ref3:(one Teacher)|((ref3 -> ref0) in (Person <: Teaches)))));8
702;this/inv6;(all ref0:(one Teacher)|(lone ref1:(one Class)|((ref0 . (Person <: Teaches)) = ref1)));1;(all ref0:(one Teacher)|(some (ref0 . (Person <: Teaches))));6
703;this/inv10;(all ref0:(one Class)|((Group & (Student . (ref0 . (Class <: Groups)))) in Group));1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));6
704;this/inv12;(all ref0:(one Class),ref1:(one Group),ref2:(one Teacher)|(some ref3:(one Student)|(((ref0 -> (ref3 -> ref1)) in (Class <: Groups)) => ((ref2 -> ref0) in (Person <: Teaches)))));1;(all ref0:(one Teacher)|(some ref1:(one Class)|((some ref2:(one Group),ref3:(one Person)|((ref1 -> (ref3 -> ref2)) in (Class <: Groups))) && ((ref0 -> ref1) in (Person <: Teaches)))));16
705;this/inv12;(all ref0:(one Class),ref1:(one Group),ref2:(one Student),ref3:(one Teacher)|(((ref0 -> (ref2 -> ref1)) in (Class <: Groups)) => ((ref3 -> ref0) in (Person <: Teaches))));1;(all ref0:(one Teacher)|(some ref1:(one Class)|((some ref2:(one Group),ref3:(one Person)|((ref1 -> (ref3 -> ref2)) in (Class <: Groups))) && ((ref0 -> ref1) in (Person <: Teaches)))));16
706;this/inv10;(all ref0:(one Class)|(some (Group & (Student . (ref0 . (Class <: Groups))))));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 . (ref0 . (Class <: Groups)))));7
707;this/inv4;(lone ((Student - (Teacher & Teacher)) - Student));1;((Person - Teacher) in Student);7
708;this/inv4;((no (Person - Student)) && (no (Person - Teacher)));1;(no ((Person - Student) & (Person - Teacher)));5
709;this/inv10;(all ref0:(one Class)|(lone (Group & (Student . (ref0 . (Class <: Groups))))));1;(all ref0:(one Class)|((((ref0 . (Class <: Groups)) . Group) & Student) = Student));9
710;this/inv4;(lone (((Student - Teacher) + Teacher) - Student));1;(no ((Person - Student) - Teacher));6
711;this/inv4;(one (((Student - Teacher) + Teacher) - Student));1;(no ((Person - Student) - Teacher));6
712;this/inv10;(all ref0:(one Class)|(one (Group & (Student . (ref0 . (Class <: Groups))))));1;(all ref0:(one Class)|((((ref0 . (Class <: Groups)) . Group) & Student) = Student));9
713;this/inv4;(some (((Student - Teacher) + Teacher) - Student));1;(no ((Person - Student) - Teacher));6
714;this/inv12;(all ref0:(one Class),ref1:(one Teacher)|(some ref2:(one Group)|(((ref1 -> ref0) in (Person <: Teaches)) => ((ref0 -> (ref1 -> ref2)) in (Class <: Groups)))));1;(all ref0:(one Teacher)|(some ref1:(one Class),ref2:(one Group),ref3:(one Person)|(((ref0 -> ref1) in (Person <: Teaches)) && ((ref1 -> (ref3 -> ref2)) in (Class <: Groups)))));15
715;this/inv11;(all ref0:(one Class),ref1:(one Person)|((some (ref1 . (ref0 . (Class <: Groups)))) => (one ((ref1 . (Person <: Teaches)) & Teacher))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some (((Person <: Teaches) . ref0) & Teacher))));9
716;this/inv10;((Student <: ((Class . (Class <: Groups)) . Group)) in Student);1;(all ref0:(one Class)|(Student in ((ref0 . (Class <: Groups)) . Group)));5
717;this/inv10;(all ref0:(one Class),ref1:(one Student)|(one ((ref0 . (Class <: Groups)) . ref1)));1;(all ref0:(one Class),ref1:(one Student)|(some (ref1 . (ref0 . (Class <: Groups)))));8
718;this/inv11;((some (Person . (Class . (Class <: Groups)))) => (one ((Person . (Person <: Teaches)) & Teacher)));1;(all ref0:(one Class)|((some (Person . (ref0 . (Class <: Groups)))) => (some (((Person <: Teaches) . ref0) & Teacher))));7
719;this/inv11;(all ref0:(one Class)|(some ref1:(one Teacher)|((some ((ref0 . (Class <: Groups)) . Person)) => ((ref1 -> ref0) in (Person <: Teaches)))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some ref1:(one Teacher)|((ref1 -> ref0) in (Person <: Teaches)))));6
720;this/inv12;(all ref0:(one Class),ref1:(one Teacher)|(((ref1 -> ref0) in (Person <: Teaches)) => (some ref2:(one Group)|((ref0 -> (ref1 -> ref2)) in (Class <: Groups)))));1;(all ref0:(one Teacher)|(some ref1:(one Class),ref2:(one Group),ref3:(one Person)|(((ref0 -> ref1) in (Person <: Teaches)) && ((ref1 -> (ref3 -> ref2)) in (Class <: Groups)))));15
721;this/inv10;(no (((Class . (Class <: Groups)) . Group) & Student));1;(all ref0:(one Class)|((((ref0 . (Class <: Groups)) . Group) & Student) = Student));6
722;this/inv11;((some (Person . (Class . (Class <: Groups)))) => (some ((Class . (~ (Person <: Teaches))) & Teacher)));1;(all ref0:(one Class)|((some (Person . (ref0 . (Class <: Groups)))) => (some (((Person <: Teaches) . ref0) & Teacher))));6
723;this/inv12;(all ref0:(one Teacher)|(some ref1:(one Class),ref2:(one Group),ref3:(one Person)|(((ref1 -> (ref3 -> ref2)) in (Class <: Groups)) => ((ref0 -> ref1) in (Person <: Teaches)))));1;(all ref0:(one Teacher)|(some ref1:(one Class)|((some ref2:(one Group),ref3:(one Person)|((ref1 -> (ref3 -> ref2)) in (Class <: Groups))) && ((ref0 -> ref1) in (Person <: Teaches)))));10
724;this/inv11;(all ref0:(one Class),ref1:(one Person)|(some ref2:(one Teacher)|((some ((ref0 . (Class <: Groups)) . ref1)) => ((ref2 -> ref0) in (Person <: Teaches)))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some ref1:(one Teacher)|((ref1 -> ref0) in (Person <: Teaches)))));9
725;this/inv11;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (Teacher in (ref0 . (Person <: Teaches)))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (ref0 in (Teacher . (Person <: Teaches)))));6
726;this/inv12;(all ref0:(one Teacher)|(some ref1:(one Class),ref2:(one Group),ref3:(one Person)|(((ref1 -> (ref3 -> ref2)) in (Class <: Groups)) => ((ref0 -> ref3) in (Person <: Teaches)))));1;(all ref0:(one Teacher)|(some ref1:(one Class)|((some ref2:(one Group),ref3:(one Person)|((ref1 -> (ref3 -> ref2)) in (Class <: Groups))) && ((ref0 -> ref1) in (Person <: Teaches)))));12
727;this/inv11;(all ref0:(one Class)|(some ref1:(one Teacher)|((some (ref0 . (Class <: Groups))) => ((ref1 -> ref0) in (Person <: Teaches)))));1;(all ref0:(one Class)|((some (ref0 . (Class <: Groups))) => (some ref1:(one Teacher)|((ref1 -> ref0) in (Person <: Teaches)))));4
728;this/inv4;(no ((Student - Teacher) & (Teacher - Student)));1;(no ((Person - Student) & (Person - Teacher)));4
